放れる,はなれる,N3,0
灯,ひ,N3,4097
一人一人,ひとりひとり,N3,0
分,ぶ,N3,146
打つ,ぶつ,N3,10303
殖やす,ふやす,N3,0
方々,ほうぼう,N3,285
頬,ほほ,N3,17862
堀,ほり,N3,3756
濠,ほり,N3,19009
本当,ほんと,N3,6463
交ざる,まざる,N3,0
交ぜる,まぜる,N3,0
視覚,しかく,N3,6766
磁器,じき,N3,0
字体,じたい,N3,10989
私用,しよう,N3,0
女史,じょし,N3,0
振興,しんこう,N3,2421
水洗,すいせん,N3,0
姓名,せいめい,N3,9190
断つ,たつ,N3,11444
対,つい,N3,879
問う,とう,N3,9529
同志,どうし,N3,12876
説く,とく,N3,0
年鑑,ねんかん,N3,2399
諮る,はかる,N3,0
経る,へる,N3,0
捲る,めくる,N3,0
野党,やとう,N3,8651
うかがう,うかがう,N4,0
運転手,うんてんしゅ,N4,0
お宅,おたく,N4,0
日,ひ,N4,13
落る,おちる,N4,0
会議室,かいぎしつ,N4,0
行う,おこなう,N4,555
柔道,じゅうどう,N4,1744
お礼,おれい,N4,12229
お祭り,おまつり,N4,0
食料品,しょくりょうひん,N4,0
ご主人,ごしゅじん,N4,0
お嬢さん,おじょうさん,N4,0
お土産,おみやげ,N4,0
お祝い,おいわい,N4,0
通う,かよう,N4,5638
楽む,たのしむ,N4,0
ごらんになる,ごらんになる,N4,0
写す,うつす,N4,0
中々,なかなか,N4,0
駐車場,ちゅうしゃじょう,N4,0
天気予報,てんきよほう,N4,0
高等学校,こうとうがっこう,N4,0
お子さん,おこさん,N4,0
お見舞い,おみまい,N4,0
ご存じ,ごぞんじ,N4,10709
下る,さがる,N4,18494
展覧会,てんらんかい,N4,0
この間,このあいだ,N4,7312
落す,おとす,N4,0
新聞社,しんぶんしゃ,N4,0
～君,～くん,N4,0
研究室,けんきゅうしつ,N4,0
この頃,このごろ,N4,0
～町,～ちょう,N4,0
看護婦,かんごふ,N4,0
お陰,おかげ,N4,0
朝御飯,あさごはん,N5,0
在る,ある,N5,0
五つ,いつつ,N5,16905
お母さん,おかあさん,N5,15627
お菓子,おかし,N5,12671
お金,おかね,N5,8731
お酒,おさけ,N5,0
お皿,おさら,N5,0
お茶,おちゃ,N5,11887
お手洗い,おてあらい,N5,0
お父さん,おとうさん,N5,16860
お腹,おなか,N5,0
お兄さん,おにいさん,N5,0
お姉さん,おねえさん,N5,0
伯母さん,おばさん,N5,0
お風呂,おふろ,N5,0
お弁当,おべんとう,N5,0
終る,おわる,N5,0
外国人,がいこくじん,N5,0
～か月,～かげつ,N5,0
可愛い,かわいい,N5,10557
九日,ここのか,N5,0
さ来年,さらいねん,N5,0
背,せい,N5,5604
誕生日,たんじょうび,N5,0
十,とお,N5,305
～時,～とき,N5,0
温い,ぬるい,N5,0
晩御飯,ばんごはん,N5,0
一月,ひとつき,N5,17929
昼御飯,ひるごはん,N5,0
外,ほか,N5,849
曲る,まがる,N5,0
六日,むいか,N5,0
郵便局,ゆうびんきょく,N5,0
四日,よっか,N5,0
ラジオカセット,ラジオカセット,N5,0
私,わたくし,N5,215
原典,げんてん,N1,11209
